rank,name,skillId,source,installCount,detailPath,detailUrl
105,paid-ads,paid-ads,/coreyhaines31/marketingskills,19203,coreyhaines31/marketingskills/paid-ads,https://skills.sh/coreyhaines31/marketingskills/paid-ads
106,competitor-alternatives,competitor-alternatives,/coreyhaines31/marketingskills,19189,coreyhaines31/marketingskills/competitor-alternatives,https://skills.sh/coreyhaines31/marketingskills/competitor-alternatives
107,writing-skills,writing-skills,/obra/superpowers,19103,obra/superpowers/writing-skills,https://skills.sh/obra/superpowers/writing-skills
108,onboarding-cro,onboarding-cro,/coreyhaines31/marketingskills,18985,coreyhaines31/marketingskills/onboarding-cro,https://skills.sh/coreyhaines31/marketingskills/onboarding-cro
109,sleek-design-mobile-apps,sleek-design-mobile-apps,/sleekdotdesign/agent-skills,18849,sleekdotdesign/agent-skills/sleek-design-mobile-apps,https://skills.sh/sleekdotdesign/agent-skills/sleek-design-mobile-apps
110,using-git-worktrees,using-git-worktrees,/obra/superpowers,18848,obra/superpowers/using-git-worktrees,https://skills.sh/obra/superpowers/using-git-worktrees
111,building-native-ui,building-native-ui,/expo/skills,18826,expo/skills/building-native-ui,https://skills.sh/expo/skills/building-native-ui
112,form-cro,form-cro,/coreyhaines31/marketingskills,18635,coreyhaines31/marketingskills/form-cro,https://skills.sh/coreyhaines31/marketingskills/form-cro
113,referral-program,referral-program,/coreyhaines31/marketingskills,18458,coreyhaines31/marketingskills/referral-program,https://skills.sh/coreyhaines31/marketingskills/referral-program
114,dispatching-parallel-agents,dispatching-parallel-agents,/obra/superpowers,18336,obra/superpowers/dispatching-parallel-agents,https://skills.sh/obra/superpowers/dispatching-parallel-agents
115,free-tool-strategy,free-tool-strategy,/coreyhaines31/marketingskills,18295,coreyhaines31/marketingskills/free-tool-strategy,https://skills.sh/coreyhaines31/marketingskills/free-tool-strategy
116,signup-flow-cro,signup-flow-cro,/coreyhaines31/marketingskills,18015,coreyhaines31/marketingskills/signup-flow-cro,https://skills.sh/coreyhaines31/marketingskills/signup-flow-cro
117,paywall-upgrade-cro,paywall-upgrade-cro,/coreyhaines31/marketingskills,17830,coreyhaines31/marketingskills/paywall-upgrade-cro,https://skills.sh/coreyhaines31/marketingskills/paywall-upgrade-cro
118,simple,simple,/roin-orca/skills,17779,roin-orca/skills/simple,https://skills.sh/roin-orca/skills/simple
119,ab-test-setup,ab-test-setup,/coreyhaines31/marketingskills,17635,coreyhaines31/marketingskills/ab-test-setup,https://skills.sh/coreyhaines31/marketingskills/ab-test-setup
120,frontend-design,frontend-design,/pbakaus/impeccable,17593,pbakaus/impeccable/frontend-design,https://skills.sh/pbakaus/impeccable/frontend-design
121,popup-cro,popup-cro,/coreyhaines31/marketingskills,17564,coreyhaines31/marketingskills/popup-cro,https://skills.sh/coreyhaines31/marketingskills/popup-cro
122,polish,polish,/pbakaus/impeccable,17115,pbakaus/impeccable/polish,https://skills.sh/pbakaus/impeccable/polish
123,finishing-a-development-branch,finishing-a-development-branch,/obra/superpowers,17013,obra/superpowers/finishing-a-development-branch,https://skills.sh/obra/superpowers/finishing-a-development-branch
124,critique,critique,/pbakaus/impeccable,16806,pbakaus/impeccable/critique,https://skills.sh/pbakaus/impeccable/critique
125,adapt,adapt,/pbakaus/impeccable,16801,pbakaus/impeccable/adapt,https://skills.sh/pbakaus/impeccable/adapt
126,audit,audit,/pbakaus/impeccable,16794,pbakaus/impeccable/audit,https://skills.sh/pbakaus/impeccable/audit
127,animate,animate,/pbakaus/impeccable,16771,pbakaus/impeccable/animate,https://skills.sh/pbakaus/impeccable/animate
128,clarify,clarify,/pbakaus/impeccable,16724,pbakaus/impeccable/clarify,https://skills.sh/pbakaus/impeccable/clarify
129,azure-upgrade,azure-upgrade,/microsoft/azure-skills,16722,microsoft/azure-skills/azure-upgrade,https://skills.sh/microsoft/azure-skills/azure-upgrade
130,optimize,optimize,/pbakaus/impeccable,16695,pbakaus/impeccable/optimize,https://skills.sh/pbakaus/impeccable/optimize
131,colorize,colorize,/pbakaus/impeccable,16692,pbakaus/impeccable/colorize,https://skills.sh/pbakaus/impeccable/colorize
132,normalize,normalize,/pbakaus/impeccable,16586,pbakaus/impeccable/normalize,https://skills.sh/pbakaus/impeccable/normalize
133,teach-impeccable,teach-impeccable,/pbakaus/impeccable,16556,pbakaus/impeccable/teach-impeccable,https://skills.sh/pbakaus/impeccable/teach-impeccable
134,bolder,bolder,/pbakaus/impeccable,16466,pbakaus/impeccable/bolder,https://skills.sh/pbakaus/impeccable/bolder
135,delight,delight,/pbakaus/impeccable,16406,pbakaus/impeccable/delight,https://skills.sh/pbakaus/impeccable/delight
136,distill,distill,/pbakaus/impeccable,16375,pbakaus/impeccable/distill,https://skills.sh/pbakaus/impeccable/distill
137,react:components,react:components,/google-labs-code/stitch-skills,16360,google-labs-code/stitch-skills/react:components,https://skills.sh/google-labs-code/stitch-skills/react:components
138,onboard,onboard,/pbakaus/impeccable,16243,pbakaus/impeccable/onboard,https://skills.sh/pbakaus/impeccable/onboard
139,extract,extract,/pbakaus/impeccable,16242,pbakaus/impeccable/extract,https://skills.sh/pbakaus/impeccable/extract
140,harden,harden,/pbakaus/impeccable,16215,pbakaus/impeccable/harden,https://skills.sh/pbakaus/impeccable/harden
141,quieter,quieter,/pbakaus/impeccable,16161,pbakaus/impeccable/quieter,https://skills.sh/pbakaus/impeccable/quieter
142,design-md,design-md,/google-labs-code/stitch-skills,16049,google-labs-code/stitch-skills/design-md,https://skills.sh/google-labs-code/stitch-skills/design-md
143,algorithmic-art,algorithmic-art,/anthropics/skills,15899,anthropics/skills/algorithmic-art,https://skills.sh/anthropics/skills/algorithmic-art
144,doc-coauthoring,doc-coauthoring,/anthropics/skills,15769,anthropics/skills/doc-coauthoring,https://skills.sh/anthropics/skills/doc-coauthoring
145,theme-factory,theme-factory,/anthropics/skills,15733,anthropics/skills/theme-factory,https://skills.sh/anthropics/skills/theme-factory
146,web-artifacts-builder,web-artifacts-builder,/anthropics/skills,15532,anthropics/skills/web-artifacts-builder,https://skills.sh/anthropics/skills/web-artifacts-builder
147,typescript-advanced-types,typescript-advanced-types,/wshobson/agents,14859,wshobson/agents/typescript-advanced-types,https://skills.sh/wshobson/agents/typescript-advanced-types
148,git-commit,git-commit,/github/awesome-copilot,14811,github/awesome-copilot/git-commit,https://skills.sh/github/awesome-copilot/git-commit
149,brand-guidelines,brand-guidelines,/anthropics/skills,14553,anthropics/skills/brand-guidelines,https://skills.sh/anthropics/skills/brand-guidelines
150,stitch-loop,stitch-loop,/google-labs-code/stitch-skills,14378,google-labs-code/stitch-skills/stitch-loop,https://skills.sh/google-labs-code/stitch-skills/stitch-loop
151,firecrawl,firecrawl,/firecrawl/cli,14259,firecrawl/cli/firecrawl,https://skills.sh/firecrawl/cli/firecrawl
152,enhance-prompt,enhance-prompt,/google-labs-code/stitch-skills,13834,google-labs-code/stitch-skills/enhance-prompt,https://skills.sh/google-labs-code/stitch-skills/enhance-prompt
153,internal-comms,internal-comms,/anthropics/skills,13262,anthropics/skills/internal-comms,https://skills.sh/anthropics/skills/internal-comms
154,native-data-fetching,native-data-fetching,/expo/skills,12850,expo/skills/native-data-fetching,https://skills.sh/expo/skills/native-data-fetching
155,security-best-practices,security-best-practices,/supercent-io/skills-template,12811,supercent-io/skills-template/security-best-practices,https://skills.sh/supercent-io/skills-template/security-best-practices
156,template-skill,template-skill,/anthropics/skills,12790,anthropics/skills/template-skill,https://skills.sh/anthropics/skills/template-skill
157,slack-gif-creator,slack-gif-creator,/anthropics/skills,12598,anthropics/skills/slack-gif-creator,https://skills.sh/anthropics/skills/slack-gif-creator
158,data-analysis,data-analysis,/supercent-io/skills-template,12537,supercent-io/skills-template/data-analysis,https://skills.sh/supercent-io/skills-template/data-analysis
159,ai-seo,ai-seo,/coreyhaines31/marketingskills,12483,coreyhaines31/marketingskills/ai-seo,https://skills.sh/coreyhaines31/marketingskills/ai-seo
160,shadcn-ui,shadcn-ui,/google-labs-code/stitch-skills,12453,google-labs-code/stitch-skills/shadcn-ui,https://skills.sh/google-labs-code/stitch-skills/shadcn-ui
161,upgrading-expo,upgrading-expo,/expo/skills,12349,expo/skills/upgrading-expo,https://skills.sh/expo/skills/upgrading-expo
162,baoyu-post-to-wechat,baoyu-post-to-wechat,/jimliu/baoyu-skills,12300,jimliu/baoyu-skills/baoyu-post-to-wechat,https://skills.sh/jimliu/baoyu-skills/baoyu-post-to-wechat
163,baoyu-image-gen,baoyu-image-gen,/jimliu/baoyu-skills,12196,jimliu/baoyu-skills/baoyu-image-gen,https://skills.sh/jimliu/baoyu-skills/baoyu-image-gen
164,azure-observability,azure-observability,/microsoft/azure-skills,11896,microsoft/azure-skills/azure-observability,https://skills.sh/microsoft/azure-skills/azure-observability
165,search,search,/tavily-ai/skills,11885,tavily-ai/skills/search,https://skills.sh/tavily-ai/skills/search
166,ai-sdk,ai-sdk,/vercel/ai,11815,vercel/ai/ai-sdk,https://skills.sh/vercel/ai/ai-sdk
167,workflow-automation,workflow-automation,/supercent-io/skills-template,11804,supercent-io/skills-template/workflow-automation,https://skills.sh/supercent-io/skills-template/workflow-automation
168,web-accessibility,web-accessibility,/supercent-io/skills-template,11753,supercent-io/skills-template/web-accessibility,https://skills.sh/supercent-io/skills-template/web-accessibility
169,code-review,code-review,/supercent-io/skills-template,11721,supercent-io/skills-template/code-review,https://skills.sh/supercent-io/skills-template/code-review
170,cold-email,cold-email,/coreyhaines31/marketingskills,11666,coreyhaines31/marketingskills/cold-email,https://skills.sh/coreyhaines31/marketingskills/cold-email
171,gh-cli,gh-cli,/github/awesome-copilot,11660,github/awesome-copilot/gh-cli,https://skills.sh/github/awesome-copilot/gh-cli
172,self-improving-agent,self-improving-agent,/charon-fan/agent-playbook,11551,charon-fan/agent-playbook/self-improving-agent,https://skills.sh/charon-fan/agent-playbook/self-improving-agent
173,seedance2-api,seedance2-api,/hexiaochun/seedance2-api,11483,hexiaochun/seedance2-api/seedance2-api,https://skills.sh/hexiaochun/seedance2-api/seedance2-api
174,playwright-best-practices,playwright-best-practices,/currents-dev/playwright-best-practices-skill,11481,currents-dev/playwright-best-practices-skill/playwright-best-practices,https://skills.sh/currents-dev/playwright-best-practices-skill/playwright-best-practices
175,database-schema-design,database-schema-design,/supercent-io/skills-template,11465,supercent-io/skills-template/database-schema-design,https://skills.sh/supercent-io/skills-template/database-schema-design
176,turborepo,turborepo,/vercel/turborepo,11407,vercel/turborepo/turborepo,https://skills.sh/vercel/turborepo/turborepo
177,ad-creative,ad-creative,/coreyhaines31/marketingskills,11266,coreyhaines31/marketingskills/ad-creative,https://skills.sh/coreyhaines31/marketingskills/ad-creative
178,backend-testing,backend-testing,/supercent-io/skills-template,11204,supercent-io/skills-template/backend-testing,https://skills.sh/supercent-io/skills-template/backend-testing
179,api-documentation,api-documentation,/supercent-io/skills-template,11191,supercent-io/skills-template/api-documentation,https://skills.sh/supercent-io/skills-template/api-documentation
180,technical-writing,technical-writing,/supercent-io/skills-template,11163,supercent-io/skills-template/technical-writing,https://skills.sh/supercent-io/skills-template/technical-writing
181,baoyu-cover-image,baoyu-cover-image,/jimliu/baoyu-skills,11154,jimliu/baoyu-skills/baoyu-cover-image,https://skills.sh/jimliu/baoyu-skills/baoyu-cover-image
182,baoyu-article-illustrator,baoyu-article-illustrator,/jimliu/baoyu-skills,11105,jimliu/baoyu-skills/baoyu-article-illustrator,https://skills.sh/jimliu/baoyu-skills/baoyu-article-illustrator
183,frontend-design,frontend-design,/anthropics/claude-code,11102,anthropics/claude-code/frontend-design,https://skills.sh/anthropics/claude-code/frontend-design
184,api-design,api-design,/supercent-io/skills-template,11102,supercent-io/skills-template/api-design,https://skills.sh/supercent-io/skills-template/api-design
185,baoyu-xhs-images,baoyu-xhs-images,/jimliu/baoyu-skills,11085,jimliu/baoyu-skills/baoyu-xhs-images,https://skills.sh/jimliu/baoyu-skills/baoyu-xhs-images
186,code-refactoring,code-refactoring,/supercent-io/skills-template,11051,supercent-io/skills-template/code-refactoring,https://skills.sh/supercent-io/skills-template/code-refactoring
187,seo-geo,seo-geo,/resciencelab/opc-skills,11046,resciencelab/opc-skills/seo-geo,https://skills.sh/resciencelab/opc-skills/seo-geo
188,grimoire-polymarket,grimoire-polymarket,/franalgaba/grimoire,11029,franalgaba/grimoire/grimoire-polymarket,https://skills.sh/franalgaba/grimoire/grimoire-polymarket
189,performance-optimization,performance-optimization,/supercent-io/skills-template,10991,supercent-io/skills-template/performance-optimization,https://skills.sh/supercent-io/skills-template/performance-optimization
190,expo-dev-client,expo-dev-client,/expo/skills,10912,expo/skills/expo-dev-client,https://skills.sh/expo/skills/expo-dev-client
191,expo-tailwind-setup,expo-tailwind-setup,/expo/skills,10912,expo/skills/expo-tailwind-setup,https://skills.sh/expo/skills/expo-tailwind-setup
192,expo-deployment,expo-deployment,/expo/skills,10854,expo/skills/expo-deployment,https://skills.sh/expo/skills/expo-deployment
193,deployment-automation,deployment-automation,/supercent-io/skills-template,10842,supercent-io/skills-template/deployment-automation,https://skills.sh/supercent-io/skills-template/deployment-automation
194,task-planning,task-planning,/supercent-io/skills-template,10838,supercent-io/skills-template/task-planning,https://skills.sh/supercent-io/skills-template/task-planning
195,testing-strategies,testing-strategies,/supercent-io/skills-template,10818,supercent-io/skills-template/testing-strategies,https://skills.sh/supercent-io/skills-template/testing-strategies
196,responsive-design,responsive-design,/supercent-io/skills-template,10752,supercent-io/skills-template/responsive-design,https://skills.sh/supercent-io/skills-template/responsive-design
197,churn-prevention,churn-prevention,/coreyhaines31/marketingskills,10745,coreyhaines31/marketingskills/churn-prevention,https://skills.sh/coreyhaines31/marketingskills/churn-prevention
198,git-workflow,git-workflow,/supercent-io/skills-template,10733,supercent-io/skills-template/git-workflow,https://skills.sh/supercent-io/skills-template/git-workflow
199,baoyu-slide-deck,baoyu-slide-deck,/jimliu/baoyu-skills,10721,jimliu/baoyu-skills/baoyu-slide-deck,https://skills.sh/jimliu/baoyu-skills/baoyu-slide-deck
200,copilot-coding-agent,copilot-coding-agent,/supercent-io/skills-template,10703,supercent-io/skills-template/copilot-coding-agent,https://skills.sh/supercent-io/skills-template/copilot-coding-agent
201,file-organization,file-organization,/supercent-io/skills-template,10692,supercent-io/skills-template/file-organization,https://skills.sh/supercent-io/skills-template/file-organization
202,monitoring-observability,monitoring-observability,/supercent-io/skills-template,10628,supercent-io/skills-template/monitoring-observability,https://skills.sh/supercent-io/skills-template/monitoring-observability
203,codebase-search,codebase-search,/supercent-io/skills-template,10617,supercent-io/skills-template/codebase-search,https://skills.sh/supercent-io/skills-template/codebase-search
204,api-design-principles,api-design-principles,/wshobson/agents,10583,wshobson/agents/api-design-principles,https://skills.sh/wshobson/agents/api-design-principles
205,shadcn-ui,shadcn-ui,/giuseppe-trisciuoglio/developer-kit,10577,giuseppe-trisciuoglio/developer-kit/shadcn-ui,https://skills.sh/giuseppe-trisciuoglio/developer-kit/shadcn-ui
206,debugging,debugging,/supercent-io/skills-template,10548,supercent-io/skills-template/debugging,https://skills.sh/supercent-io/skills-template/debugging
207,baoyu-post-to-x,baoyu-post-to-x,/jimliu/baoyu-skills,10495,jimliu/baoyu-skills/baoyu-post-to-x,https://skills.sh/jimliu/baoyu-skills/baoyu-post-to-x
208,user-guide-writing,user-guide-writing,/supercent-io/skills-template,10478,supercent-io/skills-template/user-guide-writing,https://skills.sh/supercent-io/skills-template/user-guide-writing
209,ui-component-patterns,ui-component-patterns,/supercent-io/skills-template,10471,supercent-io/skills-template/ui-component-patterns,https://skills.sh/supercent-io/skills-template/ui-component-patterns
210,changelog-maintenance,changelog-maintenance,/supercent-io/skills-template,10467,supercent-io/skills-template/changelog-maintenance,https://skills.sh/supercent-io/skills-template/changelog-maintenance
211,ralph,ralph,/supercent-io/skills-template,10423,supercent-io/skills-template/ralph,https://skills.sh/supercent-io/skills-template/ralph
212,vercel-deploy,vercel-deploy,/supercent-io/skills-template,10421,supercent-io/skills-template/vercel-deploy,https://skills.sh/supercent-io/skills-template/vercel-deploy
213,log-analysis,log-analysis,/supercent-io/skills-template,10403,supercent-io/skills-template/log-analysis,https://skills.sh/supercent-io/skills-template/log-analysis
214,authentication-setup,authentication-setup,/supercent-io/skills-template,10354,supercent-io/skills-template/authentication-setup,https://skills.sh/supercent-io/skills-template/authentication-setup
215,bmad-orchestrator,bmad-orchestrator,/supercent-io/skills-template,10346,supercent-io/skills-template/bmad-orchestrator,https://skills.sh/supercent-io/skills-template/bmad-orchestrator
216,prd,prd,/github/awesome-copilot,10346,github/awesome-copilot/prd,https://skills.sh/github/awesome-copilot/prd
217,web-design-guidelines,web-design-guidelines,/supercent-io/skills-template,10327,supercent-io/skills-template/web-design-guidelines,https://skills.sh/supercent-io/skills-template/web-design-guidelines
218,state-management,state-management,/supercent-io/skills-template,10324,supercent-io/skills-template/state-management,https://skills.sh/supercent-io/skills-template/state-management
219,baoyu-infographic,baoyu-infographic,/jimliu/baoyu-skills,10309,jimliu/baoyu-skills/baoyu-infographic,https://skills.sh/jimliu/baoyu-skills/baoyu-infographic
220,system-environment-setup,system-environment-setup,/supercent-io/skills-template,10308,supercent-io/skills-template/system-environment-setup,https://skills.sh/supercent-io/skills-template/system-environment-setup
221,next-cache-components,next-cache-components,/vercel-labs/next-skills,10306,vercel-labs/next-skills/next-cache-components,https://skills.sh/vercel-labs/next-skills/next-cache-components
222,opencontext,opencontext,/supercent-io/skills-template,10305,supercent-io/skills-template/opencontext,https://skills.sh/supercent-io/skills-template/opencontext
223,task-estimation,task-estimation,/supercent-io/skills-template,10296,supercent-io/skills-template/task-estimation,https://skills.sh/supercent-io/skills-template/task-estimation
224,standup-meeting,standup-meeting,/supercent-io/skills-template,10293,supercent-io/skills-template/standup-meeting,https://skills.sh/supercent-io/skills-template/standup-meeting
225,prompt-repetition,prompt-repetition,/supercent-io/skills-template,10293,supercent-io/skills-template/prompt-repetition,https://skills.sh/supercent-io/skills-template/prompt-repetition
226,dogfood,dogfood,/vercel-labs/agent-browser,10290,vercel-labs/agent-browser/dogfood,https://skills.sh/vercel-labs/agent-browser/dogfood
227,vue-best-practices,vue-best-practices,/hyf0/vue-skills,10289,hyf0/vue-skills/vue-best-practices,https://skills.sh/hyf0/vue-skills/vue-best-practices
228,skill-standardization,skill-standardization,/supercent-io/skills-template,10286,supercent-io/skills-template/skill-standardization,https://skills.sh/supercent-io/skills-template/skill-standardization
229,looker-studio-bigquery,looker-studio-bigquery,/supercent-io/skills-template,10281,supercent-io/skills-template/looker-studio-bigquery,https://skills.sh/supercent-io/skills-template/looker-studio-bigquery
230,pattern-detection,pattern-detection,/supercent-io/skills-template,10278,supercent-io/skills-template/pattern-detection,https://skills.sh/supercent-io/skills-template/pattern-detection
231,environment-setup,environment-setup,/supercent-io/skills-template,10275,supercent-io/skills-template/environment-setup,https://skills.sh/supercent-io/skills-template/environment-setup
232,agent-browser,agent-browser,/supercent-io/skills-template,10270,supercent-io/skills-template/agent-browser,https://skills.sh/supercent-io/skills-template/agent-browser
233,sprint-retrospective,sprint-retrospective,/supercent-io/skills-template,10266,supercent-io/skills-template/sprint-retrospective,https://skills.sh/supercent-io/skills-template/sprint-retrospective
234,npm-git-install,npm-git-install,/supercent-io/skills-template,10265,supercent-io/skills-template/npm-git-install,https://skills.sh/supercent-io/skills-template/npm-git-install
235,git-submodule,git-submodule,/supercent-io/skills-template,10255,supercent-io/skills-template/git-submodule,https://skills.sh/supercent-io/skills-template/git-submodule
236,vibe-kanban,vibe-kanban,/supercent-io/skills-template,10246,supercent-io/skills-template/vibe-kanban,https://skills.sh/supercent-io/skills-template/vibe-kanban
237,plannotator,plannotator,/supercent-io/skills-template,10236,supercent-io/skills-template/plannotator,https://skills.sh/supercent-io/skills-template/plannotator
238,pollinations-ai,pollinations-ai,/supercent-io/skills-template,10220,supercent-io/skills-template/pollinations-ai,https://skills.sh/supercent-io/skills-template/pollinations-ai
239,ohmg,ohmg,/supercent-io/skills-template,10218,supercent-io/skills-template/ohmg,https://skills.sh/supercent-io/skills-template/ohmg
240,genkit,genkit,/supercent-io/skills-template,10214,supercent-io/skills-template/genkit,https://skills.sh/supercent-io/skills-template/genkit
241,firebase-ai-logic,firebase-ai-logic,/supercent-io/skills-template,10208,supercent-io/skills-template/firebase-ai-logic,https://skills.sh/supercent-io/skills-template/firebase-ai-logic
242,omc,omc,/supercent-io/skills-template,10207,supercent-io/skills-template/omc,https://skills.sh/supercent-io/skills-template/omc
243,jeo,jeo,/supercent-io/skills-template,10201,supercent-io/skills-template/jeo,https://skills.sh/supercent-io/skills-template/jeo
244,baoyu-danger-x-to-markdown,baoyu-danger-x-to-markdown,/jimliu/baoyu-skills,10167,jimliu/baoyu-skills/baoyu-danger-x-to-markdown,https://skills.sh/jimliu/baoyu-skills/baoyu-danger-x-to-markdown
245,baoyu-comic,baoyu-comic,/jimliu/baoyu-skills,10167,jimliu/baoyu-skills/baoyu-comic,https://skills.sh/jimliu/baoyu-skills/baoyu-comic
246,release-skills,release-skills,/jimliu/baoyu-skills,10147,jimliu/baoyu-skills/release-skills,https://skills.sh/jimliu/baoyu-skills/release-skills
247,agentic-workflow,agentic-workflow,/supercent-io/skills-template,10147,supercent-io/skills-template/agentic-workflow,https://skills.sh/supercent-io/skills-template/agentic-workflow
248,agentic-development-principles,agentic-development-principles,/supercent-io/skills-template,10103,supercent-io/skills-template/agentic-development-principles,https://skills.sh/supercent-io/skills-template/agentic-development-principles
249,baoyu-url-to-markdown,baoyu-url-to-markdown,/jimliu/baoyu-skills,10082,jimliu/baoyu-skills/baoyu-url-to-markdown,https://skills.sh/jimliu/baoyu-skills/baoyu-url-to-markdown
250,agent-configuration,agent-configuration,/supercent-io/skills-template,10070,supercent-io/skills-template/agent-configuration,https://skills.sh/supercent-io/skills-template/agent-configuration
251,agent-evaluation,agent-evaluation,/supercent-io/skills-template,10066,supercent-io/skills-template/agent-evaluation,https://skills.sh/supercent-io/skills-template/agent-evaluation
252,python-performance-optimization,python-performance-optimization,/wshobson/agents,9998,wshobson/agents/python-performance-optimization,https://skills.sh/wshobson/agents/python-performance-optimization
253,oh-my-codex,oh-my-codex,/supercent-io/skills-template,9994,supercent-io/skills-template/oh-my-codex,https://skills.sh/supercent-io/skills-template/oh-my-codex
254,vite,vite,/antfu/skills,9983,antfu/skills/vite,https://skills.sh/antfu/skills/vite
255,nodejs-backend-patterns,nodejs-backend-patterns,/wshobson/agents,9951,wshobson/agents/nodejs-backend-patterns,https://skills.sh/wshobson/agents/nodejs-backend-patterns
256,baoyu-danger-gemini-web,baoyu-danger-gemini-web,/jimliu/baoyu-skills,9810,jimliu/baoyu-skills/baoyu-danger-gemini-web,https://skills.sh/jimliu/baoyu-skills/baoyu-danger-gemini-web
257,expo-api-routes,expo-api-routes,/expo/skills,9770,expo/skills/expo-api-routes,https://skills.sh/expo/skills/expo-api-routes
258,neon-postgres,neon-postgres,/neondatabase/agent-skills,9745,neondatabase/agent-skills/neon-postgres,https://skills.sh/neondatabase/agent-skills/neon-postgres
259,baoyu-compress-image,baoyu-compress-image,/jimliu/baoyu-skills,9721,jimliu/baoyu-skills/baoyu-compress-image,https://skills.sh/jimliu/baoyu-skills/baoyu-compress-image
260,expo-cicd-workflows,expo-cicd-workflows,/expo/skills,9665,expo/skills/expo-cicd-workflows,https://skills.sh/expo/skills/expo-cicd-workflows
261,refactor,refactor,/github/awesome-copilot,9447,github/awesome-copilot/refactor,https://skills.sh/github/awesome-copilot/refactor
262,create-auth-skill,create-auth-skill,/better-auth/skills,9437,better-auth/skills/create-auth-skill,https://skills.sh/better-auth/skills/create-auth-skill
263,excalidraw-diagram-generator,excalidraw-diagram-generator,/github/awesome-copilot,9436,github/awesome-copilot/excalidraw-diagram-generator,https://skills.sh/github/awesome-copilot/excalidraw-diagram-generator
264,swiftui-expert-skill,swiftui-expert-skill,/avdlee/swiftui-agent-skill,9412,avdlee/swiftui-agent-skill/swiftui-expert-skill,https://skills.sh/avdlee/swiftui-agent-skill/swiftui-expert-skill
265,flutter-animations,flutter-animations,/madteacher/mad-agents-skills,9406,madteacher/mad-agents-skills/flutter-animations,https://skills.sh/madteacher/mad-agents-skills/flutter-animations
266,documentation-writer,documentation-writer,/github/awesome-copilot,9381,github/awesome-copilot/documentation-writer,https://skills.sh/github/awesome-copilot/documentation-writer
267,vue,vue,/antfu/skills,9348,antfu/skills/vue,https://skills.sh/antfu/skills/vue
268,baoyu-markdown-to-html,baoyu-markdown-to-html,/jimliu/baoyu-skills,9162,jimliu/baoyu-skills/baoyu-markdown-to-html,https://skills.sh/jimliu/baoyu-skills/baoyu-markdown-to-html
269,vitest,vitest,/antfu/skills,9125,antfu/skills/vitest,https://skills.sh/antfu/skills/vitest
270,nextjs-app-router-patterns,nextjs-app-router-patterns,/wshobson/agents,8866,wshobson/agents/nextjs-app-router-patterns,https://skills.sh/wshobson/agents/nextjs-app-router-patterns
271,remotion,remotion,/google-labs-code/stitch-skills,8848,google-labs-code/stitch-skills/remotion,https://skills.sh/google-labs-code/stitch-skills/remotion
272,site-architecture,site-architecture,/coreyhaines31/marketingskills,8836,coreyhaines31/marketingskills/site-architecture,https://skills.sh/coreyhaines31/marketingskills/site-architecture
273,deploy-to-vercel,deploy-to-vercel,/vercel-labs/agent-skills,8817,vercel-labs/agent-skills/deploy-to-vercel,https://skills.sh/vercel-labs/agent-skills/deploy-to-vercel
274,proactive-agent,proactive-agent,/halthelobster/proactive-agent,8764,halthelobster/proactive-agent/proactive-agent,https://skills.sh/halthelobster/proactive-agent/proactive-agent
275,architecture-patterns,architecture-patterns,/wshobson/agents,8704,wshobson/agents/architecture-patterns,https://skills.sh/wshobson/agents/architecture-patterns
276,sales-enablement,sales-enablement,/coreyhaines31/marketingskills,8694,coreyhaines31/marketingskills/sales-enablement,https://skills.sh/coreyhaines31/marketingskills/sales-enablement
277,baoyu-format-markdown,baoyu-format-markdown,/jimliu/baoyu-skills,8628,jimliu/baoyu-skills/baoyu-format-markdown,https://skills.sh/jimliu/baoyu-skills/baoyu-format-markdown
278,vue-debug-guides,vue-debug-guides,/hyf0/vue-skills,8571,hyf0/vue-skills/vue-debug-guides,https://skills.sh/hyf0/vue-skills/vue-debug-guides
279,backlink-analyzer,backlink-analyzer,/aaron-he-zhu/seo-geo-claude-skills,8570,aaron-he-zhu/seo-geo-claude-skills/backlink-analyzer,https://skills.sh/aaron-he-zhu/seo-geo-claude-skills/backlink-analyzer
280,interface-design,interface-design,/dammyjay93/interface-design,8502,dammyjay93/interface-design/interface-design,https://skills.sh/dammyjay93/interface-design/interface-design
281,revops,revops,/coreyhaines31/marketingskills,8466,coreyhaines31/marketingskills/revops,https://skills.sh/coreyhaines31/marketingskills/revops
282,humanizer-zh,humanizer-zh,/op7418/humanizer-zh,8448,op7418/humanizer-zh/humanizer-zh,https://skills.sh/op7418/humanizer-zh/humanizer-zh
283,remotion-video-production,remotion-video-production,/supercent-io/skills-template,8447,supercent-io/skills-template/remotion-video-production,https://skills.sh/supercent-io/skills-template/remotion-video-production
284,java-springboot,java-springboot,/github/awesome-copilot,8402,github/awesome-copilot/java-springboot,https://skills.sh/github/awesome-copilot/java-springboot
285,videoagent-video-studio,videoagent-video-studio,/pexoai/pexo-skills,8327,pexoai/pexo-skills/videoagent-video-studio,https://skills.sh/pexoai/pexo-skills/videoagent-video-studio
286,web-search,web-search,/inferen-sh/skills,8225,inferen-sh/skills/web-search,https://skills.sh/inferen-sh/skills/web-search
287,code-review-excellence,code-review-excellence,/wshobson/agents,8180,wshobson/agents/code-review-excellence,https://skills.sh/wshobson/agents/code-review-excellence
